dist_id,customer_city,seller_city,time_to_deliver,seller_id
11753,Gloversville,Niagara Falls,3,35
11754,Gloversville,North Tonawanda,3,36
11755,Gloversville,Norwich,2,37
11756,Gloversville,Ogdensburg,3,38
11757,Gloversville,Olean,3,39
11758,Gloversville,Oneida,2,40
11759,Gloversville,Oneonta,5,41
11760,Gloversville,Oswego,4,42
11761,Gloversville,Peekskill,4,43
11762,Gloversville,Plattsburgh,6,44
11763,Gloversville,Port Jervis,4,45
11764,Gloversville,Poughkeepsie,6,46
11765,Gloversville,Rensselaer,3,47
11766,Gloversville,Rochester,4,48
11767,Gloversville,Rome,4,49
11768,Gloversville,Rye,4,50
11769,Gloversville,Salamanca,4,51
11770,Gloversville,Saratoga Springs,3,52
11771,Gloversville,Schenectady,5,53
11772,Gloversville,Sherrill,4,54
11773,Gloversville,Syracuse,4,55
11774,Gloversville,Tonawanda,4,56
11775,Gloversville,Troy,4,57
11776,Gloversville,Utica,5,58
11777,Gloversville,Watertown,2,59
11778,Gloversville,Watervliet,6,60
11779,Gloversville,White Plains,5,61
11780,Gloversville,Yonkers,3,62
11781,Hornell,Albany,2,1
11782,Hornell,Amsterdam,4,2
11783,Hornell,Auburn,5,3
11784,Hornell,Batavia,2,4
11785,Hornell,Beacon,6,5
11786,Hornell,Binghamton,2,6
11787,Hornell,Buffalo,2,7
11788,Hornell,Canandaigua,5,8
11789,Hornell,Cohoes,3,9
11790,Hornell,Corning,4,10
11791,Hornell,Cortland,3,11
11792,Hornell,Dunkirk,4,12
11793,Hornell,Elmira,5,13
11794,Hornell,Fulton,4,14
11795,Hornell,Geneva,5,15
11796,Hornell,Glen Cove,5,16
11797,Hornell,Glens Falls,6,17
11798,Hornell,Gloversville,6,18
11799,Hornell,Hornell,6,19
11800,Hornell,Hudson,5,20
11801,Hornell,Ithaca,2,21
11802,Hornell,Jamestown,3,22
11803,Hornell,Johnstown,3,23
11804,Hornell,Kingston,4,24
11805,Hornell,Lackawanna,5,25
11806,Hornell,Little Falls,2,26
11807,Hornell,Lockport,4,27
11808,Hornell,Long Beach,2,28
11809,Hornell,Mechanicville,3,29
11810,Hornell,Middletown,5,30
11811,Hornell,Mount Vernon,5,31
11812,Hornell,New Rochelle,4,32
11813,Hornell,New York City,5,33
11814,Hornell,Newburgh,4,34
11815,Hornell,Niagara Falls,5,35
11816,Hornell,North Tonawanda,3,36
11817,Hornell,Norwich,3,37
11818,Hornell,Ogdensburg,3,38
11819,Hornell,Olean,4,39
11820,Hornell,Oneida,5,40
11821,Hornell,Oneonta,5,41
11822,Hornell,Oswego,2,42
11823,Hornell,Peekskill,3,43
11824,Hornell,Plattsburgh,3,44
11825,Hornell,Port Jervis,6,45
11826,Hornell,Poughkeepsie,3,46
11827,Hornell,Rensselaer,3,47
11828,Hornell,Rochester,3,48
11829,Hornell,Rome,3,49
11830,Hornell,Rye,2,50
11831,Hornell,Salamanca,6,51
11832,Hornell,Saratoga Springs,6,52
11833,Hornell,Schenectady,3,53
11834,Hornell,Sherrill,3,54
11835,Hornell,Syracuse,5,55
11836,Hornell,Tonawanda,6,56
11837,Hornell,Troy,6,57
11838,Hornell,Utica,4,58
11839,Hornell,Watertown,4,59
11840,Hornell,Watervliet,3,60
11841,Hornell,White Plains,3,61
11842,Hornell,Yonkers,4,62
11843,Hudson,Albany,2,1
11844,Hudson,Amsterdam,4,2
11845,Hudson,Auburn,4,3
11846,Hudson,Batavia,5,4
11847,Hudson,Beacon,2,5
11848,Hudson,Binghamton,5,6
11849,Hudson,Buffalo,5,7
11850,Hudson,Canandaigua,4,8
11851,Hudson,Cohoes,2,9
11852,Hudson,Corning,2,10
11853,Hudson,Cortland,6,11
11854,Hudson,Dunkirk,6,12
11855,Hudson,Elmira,6,13
11856,Hudson,Fulton,3,14
11857,Hudson,Geneva,3,15
11858,Hudson,Glen Cove,6,16
11859,Hudson,Glens Falls,5,17
11860,Hudson,Gloversville,5,18
11861,Hudson,Hornell,5,19
11862,Hudson,Hudson,5,20
11863,Hudson,Ithaca,6,21
11864,Hudson,Jamestown,5,22
11865,Hudson,Johnstown,4,23
11866,Hudson,Kingston,6,24
11867,Hudson,Lackawanna,4,25
11868,Hudson,Little Falls,4,26
11869,Hudson,Lockport,4,27
11870,Hudson,Long Beach,2,28
11871,Hudson,Mechanicville,3,29
11872,Hudson,Middletown,4,30
11873,Hudson,Mount Vernon,3,31
11874,Hudson,New Rochelle,2,32
11875,Hudson,New York City,6,33
11876,Hudson,Newburgh,4,34
11877,Hudson,Niagara Falls,5,35
11878,Hudson,North Tonawanda,3,36
11879,Hudson,Norwich,3,37
11880,Hudson,Ogdensburg,4,38
11881,Hudson,Olean,5,39
11882,Hudson,Oneida,6,40
11883,Hudson,Oneonta,3,41
11884,Hudson,Oswego,3,42
11885,Hudson,Peekskill,6,43
11886,Hudson,Plattsburgh,3,44
11887,Hudson,Port Jervis,2,45
11888,Hudson,Poughkeepsie,2,46
11889,Hudson,Rensselaer,2,47
11890,Hudson,Rochester,4,48
11891,Hudson,Rome,6,49
11892,Hudson,Rye,5,50
11893,Hudson,Salamanca,5,51
11894,Hudson,Saratoga Springs,3,52
11895,Hudson,Schenectady,5,53
11896,Hudson,Sherrill,2,54
11897,Hudson,Syracuse,3,55
11898,Hudson,Tonawanda,4,56
11899,Hudson,Troy,5,57
11900,Hudson,Utica,5,58
11901,Hudson,Watertown,3,59
11902,Hudson,Watervliet,4,60
11903,Hudson,White Plains,2,61
11904,Hudson,Yonkers,4,62
11905,Ithaca,Albany,3,1
11906,Ithaca,Amsterdam,5,2
11907,Ithaca,Auburn,4,3
11908,Ithaca,Batavia,6,4
11909,Ithaca,Beacon,5,5
11910,Ithaca,Binghamton,5,6
11911,Ithaca,Buffalo,4,7
11912,Ithaca,Canandaigua,6,8
11913,Ithaca,Cohoes,4,9
11914,Ithaca,Corning,4,10
11915,Ithaca,Cortland,5,11
11916,Ithaca,Dunkirk,5,12
11917,Ithaca,Elmira,2,13
11918,Ithaca,Fulton,6,14
11919,Ithaca,Geneva,3,15
11920,Ithaca,Glen Cove,5,16
11921,Ithaca,Glens Falls,6,17
11922,Ithaca,Gloversville,5,18
11923,Ithaca,Hornell,6,19
11924,Ithaca,Hudson,3,20
11925,Ithaca,Ithaca,4,21
11926,Ithaca,Jamestown,3,22
11927,Ithaca,Johnstown,5,23
11928,Ithaca,Kingston,3,24
11929,Ithaca,Lackawanna,5,25
11930,Ithaca,Little Falls,6,26
11931,Ithaca,Lockport,4,27
11932,Ithaca,Long Beach,5,28
11933,Ithaca,Mechanicville,6,29
11934,Ithaca,Middletown,2,30
11935,Ithaca,Mount Vernon,6,31
11936,Ithaca,New Rochelle,2,32
11937,Ithaca,New York City,3,33
11938,Ithaca,Newburgh,3,34
11939,Ithaca,Niagara Falls,4,35
11940,Ithaca,North Tonawanda,5,36
11941,Ithaca,Norwich,6,37
11942,Ithaca,Ogdensburg,2,38
11943,Ithaca,Olean,2,39
11944,Ithaca,Oneida,2,40
11945,Ithaca,Oneonta,5,41
11946,Ithaca,Oswego,2,42
11947,Ithaca,Peekskill,3,43
11948,Ithaca,Plattsburgh,4,44
11949,Ithaca,Port Jervis,2,45
11950,Ithaca,Poughkeepsie,5,46
11951,Ithaca,Rensselaer,4,47
11952,Ithaca,Rochester,6,48
11953,Ithaca,Rome,4,49
11954,Ithaca,Rye,4,50
11955,Ithaca,Salamanca,4,51
11956,Ithaca,Saratoga Springs,6,52
11957,Ithaca,Schenectady,3,53
11958,Ithaca,Sherrill,6,54
11959,Ithaca,Syracuse,6,55
11960,Ithaca,Tonawanda,4,56
11961,Ithaca,Troy,5,57
11962,Ithaca,Utica,5,58
11963,Ithaca,Watertown,5,59
11964,Ithaca,Watervliet,6,60
11965,Ithaca,White Plains,5,61
11966,Ithaca,Yonkers,5,62
11967,Jamestown,Albany,2,1
11968,Jamestown,Amsterdam,6,2
11969,Jamestown,Auburn,4,3
11970,Jamestown,Batavia,6,4
11971,Jamestown,Beacon,2,5
11972,Jamestown,Binghamton,6,6
11973,Jamestown,Buffalo,4,7
11974,Jamestown,Canandaigua,2,8
11975,Jamestown,Cohoes,5,9
11976,Jamestown,Corning,3,10
11977,Jamestown,Cortland,5,11
11978,Jamestown,Dunkirk,4,12
11979,Jamestown,Elmira,6,13
11980,Jamestown,Fulton,5,14
11981,Jamestown,Geneva,6,15
11982,Jamestown,Glen Cove,5,16
11983,Jamestown,Glens Falls,4,17
11984,Jamestown,Gloversville,3,18
11985,Jamestown,Hornell,6,19
11986,Jamestown,Hudson,6,20
11987,Jamestown,Ithaca,6,21
11988,Jamestown,Jamestown,4,22
11989,Jamestown,Johnstown,4,23
11990,Jamestown,Kingston,4,24
11991,Jamestown,Lackawanna,3,25
11992,Jamestown,Little Falls,5,26
11993,Jamestown,Lockport,5,27
11994,Jamestown,Long Beach,6,28
11995,Jamestown,Mechanicville,5,29
11996,Jamestown,Middletown,4,30
11997,Jamestown,Mount Vernon,6,31
11998,Jamestown,New Rochelle,6,32
11999,Jamestown,New York City,6,33
12000,Jamestown,Newburgh,5,34
12001,Jamestown,Niagara Falls,5,35
12002,Jamestown,North Tonawanda,6,36
12003,Jamestown,Norwich,6,37
12004,Jamestown,Ogdensburg,3,38
12005,Jamestown,Olean,5,39
12006,Jamestown,Oneida,5,40
12007,Jamestown,Oneonta,5,41
12008,Jamestown,Oswego,4,42
12009,Jamestown,Peekskill,5,43
12010,Jamestown,Plattsburgh,4,44
12011,Jamestown,Port Jervis,5,45
12012,Jamestown,Poughkeepsie,2,46
12013,Jamestown,Rensselaer,5,47
12014,Jamestown,Rochester,4,48
12015,Jamestown,Rome,2,49
12016,Jamestown,Rye,5,50
12017,Jamestown,Salamanca,4,51
12018,Jamestown,Saratoga Springs,5,52
12019,Jamestown,Schenectady,2,53
12020,Jamestown,Sherrill,5,54
12021,Jamestown,Syracuse,3,55
12022,Jamestown,Tonawanda,3,56
12023,Jamestown,Troy,4,57
12024,Jamestown,Utica,5,58
12025,Jamestown,Watertown,6,59
12026,Jamestown,Watervliet,5,60
12027,Jamestown,White Plains,5,61
12028,Jamestown,Yonkers,4,62
12029,Johnstown,Albany,2,1
12030,Johnstown,Amsterdam,2,2
12031,Johnstown,Auburn,2,3
12032,Johnstown,Batavia,5,4
12033,Johnstown,Beacon,2,5
12034,Johnstown,Binghamton,3,6
12035,Johnstown,Buffalo,4,7
12036,Johnstown,Canandaigua,4,8
12037,Johnstown,Cohoes,3,9
12038,Johnstown,Corning,4,10
12039,Johnstown,Cortland,6,11
12040,Johnstown,Dunkirk,6,12
12041,Johnstown,Elmira,5,13
12042,Johnstown,Fulton,6,14
12043,Johnstown,Geneva,4,15
12044,Johnstown,Glen Cove,2,16
12045,Johnstown,Glens Falls,2,17
12046,Johnstown,Gloversville,4,18
12047,Johnstown,Hornell,2,19
12048,Johnstown,Hudson,5,20
12049,Johnstown,Ithaca,5,21
12050,Johnstown,Jamestown,2,22
12051,Johnstown,Johnstown,6,23
12052,Johnstown,Kingston,2,24
12053,Johnstown,Lackawanna,2,25
12054,Johnstown,Little Falls,3,26
12055,Johnstown,Lockport,5,27
12056,Johnstown,Long Beach,4,28
12057,Johnstown,Mechanicville,4,29
12058,Johnstown,Middletown,3,30
12059,Johnstown,Mount Vernon,5,31
12060,Johnstown,New Rochelle,3,32
12061,Johnstown,New York City,6,33
12062,Johnstown,Newburgh,5,34
12063,Johnstown,Niagara Falls,6,35
12064,Johnstown,North Tonawanda,4,36
12065,Johnstown,Norwich,4,37
12066,Johnstown,Ogdensburg,3,38
12067,Johnstown,Olean,6,39
12068,Johnstown,Oneida,4,40
12069,Johnstown,Oneonta,3,41
12070,Johnstown,Oswego,6,42
12071,Johnstown,Peekskill,6,43
12072,Johnstown,Plattsburgh,5,44
12073,Johnstown,Port Jervis,2,45
12074,Johnstown,Poughkeepsie,2,46
12075,Johnstown,Rensselaer,5,47
12076,Johnstown,Rochester,2,48
12077,Johnstown,Rome,2,49
12078,Johnstown,Rye,3,50
12079,Johnstown,Salamanca,2,51
12080,Johnstown,Saratoga Springs,2,52
12081,Johnstown,Schenectady,2,53
12082,Johnstown,Sherrill,3,54
12083,Johnstown,Syracuse,2,55
12084,Johnstown,Tonawanda,3,56
12085,Johnstown,Troy,3,57
12086,Johnstown,Utica,6,58
12087,Johnstown,Watertown,5,59
12088,Johnstown,Watervliet,3,60
12089,Johnstown,White Plains,2,61
12090,Johnstown,Yonkers,5,62
12091,Kingston,Albany,6,1
12092,Kingston,Amsterdam,2,2
12093,Kingston,Auburn,3,3
12094,Kingston,Batavia,3,4
12095,Kingston,Beacon,6,5
12096,Kingston,Binghamton,4,6
12097,Kingston,Buffalo,3,7
12098,Kingston,Canandaigua,6,8
12099,Kingston,Cohoes,6,9
12100,Kingston,Corning,4,10
12101,Kingston,Cortland,6,11
12102,Kingston,Dunkirk,5,12
12103,Kingston,Elmira,3,13
12104,Kingston,Fulton,6,14
12105,Kingston,Geneva,3,15
12106,Kingston,Glen Cove,2,16
12107,Kingston,Glens Falls,2,17
12108,Kingston,Gloversville,6,18
12109,Kingston,Hornell,6,19
12110,Kingston,Hudson,2,20
12111,Kingston,Ithaca,4,21
12112,Kingston,Jamestown,4,22
12113,Kingston,Johnstown,6,23
12114,Kingston,Kingston,6,24
12115,Kingston,Lackawanna,2,25
12116,Kingston,Little Falls,5,26
12117,Kingston,Lockport,6,27
12118,Kingston,Long Beach,3,28
12119,Kingston,Mechanicville,6,29
12120,Kingston,Middletown,2,30
12121,Kingston,Mount Vernon,4,31
12122,Kingston,New Rochelle,2,32
12123,Kingston,New York City,6,33
12124,Kingston,Newburgh,2,34
12125,Kingston,Niagara Falls,4,35
12126,Kingston,North Tonawanda,5,36
12127,Kingston,Norwich,3,37
12128,Kingston,Ogdensburg,2,38
12129,Kingston,Olean,2,39
12130,Kingston,Oneida,3,40
12131,Kingston,Oneonta,6,41
12132,Kingston,Oswego,4,42
12133,Kingston,Peekskill,5,43
12134,Kingston,Plattsburgh,2,44
12135,Kingston,Port Jervis,4,45
12136,Kingston,Poughkeepsie,4,46
12137,Kingston,Rensselaer,6,47
12138,Kingston,Rochester,6,48
12139,Kingston,Rome,6,49
12140,Kingston,Rye,2,50
12141,Kingston,Salamanca,2,51
12142,Kingston,Saratoga Springs,6,52
12143,Kingston,Schenectady,5,53
12144,Kingston,Sherrill,2,54
12145,Kingston,Syracuse,5,55
12146,Kingston,Tonawanda,3,56
12147,Kingston,Troy,4,57
12148,Kingston,Utica,3,58
12149,Kingston,Watertown,5,59
12150,Kingston,Watervliet,2,60
12151,Kingston,White Plains,6,61
12152,Kingston,Yonkers,2,62
12153,Lackawanna,Albany,6,1
12154,Lackawanna,Amsterdam,2,2
12155,Lackawanna,Auburn,6,3
12156,Lackawanna,Batavia,3,4
12157,Lackawanna,Beacon,5,5
12158,Lackawanna,Binghamton,5,6
12159,Lackawanna,Buffalo,3,7
12160,Lackawanna,Canandaigua,4,8
12161,Lackawanna,Cohoes,6,9
12162,Lackawanna,Corning,5,10
12163,Lackawanna,Cortland,2,11
12164,Lackawanna,Dunkirk,5,12
12165,Lackawanna,Elmira,2,13
12166,Lackawanna,Fulton,6,14
12167,Lackawanna,Geneva,3,15
12168,Lackawanna,Glen Cove,3,16
12169,Lackawanna,Glens Falls,3,17
12170,Lackawanna,Gloversville,5,18
12171,Lackawanna,Hornell,4,19
12172,Lackawanna,Hudson,6,20
12173,Lackawanna,Ithaca,2,21
12174,Lackawanna,Jamestown,5,22
12175,Lackawanna,Johnstown,3,23
12176,Lackawanna,Kingston,5,24
12177,Lackawanna,Lackawanna,5,25
12178,Lackawanna,Little Falls,4,26
12179,Lackawanna,Lockport,5,27
12180,Lackawanna,Long Beach,5,28
12181,Lackawanna,Mechanicville,5,29
12182,Lackawanna,Middletown,4,30
12183,Lackawanna,Mount Vernon,5,31
12184,Lackawanna,New Rochelle,4,32
12185,Lackawanna,New York City,3,33
12186,Lackawanna,Newburgh,3,34
12187,Lackawanna,Niagara Falls,3,35
12188,Lackawanna,North Tonawanda,4,36
12189,Lackawanna,Norwich,3,37
12190,Lackawanna,Ogdensburg,4,38
12191,Lackawanna,Olean,4,39
12192,Lackawanna,Oneida,6,40
12193,Lackawanna,Oneonta,5,41
12194,Lackawanna,Oswego,3,42
12195,Lackawanna,Peekskill,4,43
12196,Lackawanna,Plattsburgh,5,44
12197,Lackawanna,Port Jervis,3,45
12198,Lackawanna,Poughkeepsie,4,46
12199,Lackawanna,Rensselaer,4,47
12200,Lackawanna,Rochester,5,48
12201,Lackawanna,Rome,3,49
12202,Lackawanna,Rye,3,50
12203,Lackawanna,Salamanca,6,51
12204,Lackawanna,Saratoga Springs,2,52
12205,Lackawanna,Schenectady,3,53
12206,Lackawanna,Sherrill,5,54
12207,Lackawanna,Syracuse,5,55
12208,Lackawanna,Tonawanda,3,56
12209,Lackawanna,Troy,5,57
12210,Lackawanna,Utica,4,58
12211,Lackawanna,Watertown,5,59
12212,Lackawanna,Watervliet,3,60
12213,Lackawanna,White Plains,2,61
12214,Lackawanna,Yonkers,3,62
12215,Little Falls,Albany,6,1
12216,Little Falls,Amsterdam,2,2
12217,Little Falls,Auburn,6,3
12218,Little Falls,Batavia,3,4
12219,Little Falls,Beacon,4,5
12220,Little Falls,Binghamton,2,6
12221,Little Falls,Buffalo,2,7
12222,Little Falls,Canandaigua,3,8
12223,Little Falls,Cohoes,6,9
12224,Little Falls,Corning,6,10
12225,Little Falls,Cortland,3,11
12226,Little Falls,Dunkirk,5,12
12227,Little Falls,Elmira,2,13
12228,Little Falls,Fulton,5,14
12229,Little Falls,Geneva,5,15
12230,Little Falls,Glen Cove,3,16
12231,Little Falls,Glens Falls,5,17
12232,Little Falls,Gloversville,4,18
12233,Little Falls,Hornell,4,19
12234,Little Falls,Hudson,3,20
12235,Little Falls,Ithaca,4,21
12236,Little Falls,Jamestown,2,22
12237,Little Falls,Johnstown,4,23
12238,Little Falls,Kingston,3,24
12239,Little Falls,Lackawanna,6,25
12240,Little Falls,Little Falls,3,26
12241,Little Falls,Lockport,4,27
12242,Little Falls,Long Beach,6,28
12243,Little Falls,Mechanicville,4,29
12244,Little Falls,Middletown,4,30
12245,Little Falls,Mount Vernon,4,31
12246,Little Falls,New Rochelle,5,32
12247,Little Falls,New York City,3,33
12248,Little Falls,Newburgh,5,34
12249,Little Falls,Niagara Falls,2,35
12250,Little Falls,North Tonawanda,6,36
12251,Little Falls,Norwich,6,37
12252,Little Falls,Ogdensburg,4,38
12253,Little Falls,Olean,3,39
12254,Little Falls,Oneida,3,40
12255,Little Falls,Oneonta,4,41
12256,Little Falls,Oswego,4,42
12257,Little Falls,Peekskill,4,43
12258,Little Falls,Plattsburgh,4,44
12259,Little Falls,Port Jervis,4,45
12260,Little Falls,Poughkeepsie,5,46
12261,Little Falls,Rensselaer,2,47
12262,Little Falls,Rochester,5,48
12263,Little Falls,Rome,2,49
12264,Little Falls,Rye,4,50
12265,Little Falls,Salamanca,4,51
12266,Little Falls,Saratoga Springs,5,52
12267,Little Falls,Schenectady,6,53
12268,Little Falls,Sherrill,2,54
12269,Little Falls,Syracuse,5,55
12270,Little Falls,Tonawanda,3,56
12271,Little Falls,Troy,5,57
12272,Little Falls,Utica,5,58
12273,Little Falls,Watertown,6,59
12274,Little Falls,Watervliet,2,60
12275,Little Falls,White Plains,3,61
12276,Little Falls,Yonkers,4,62
12277,Lockport,Albany,3,1
12278,Lockport,Amsterdam,4,2
12279,Lockport,Auburn,5,3
12280,Lockport,Batavia,4,4
12281,Lockport,Beacon,2,5
12282,Lockport,Binghamton,3,6
12283,Lockport,Buffalo,4,7
12284,Lockport,Canandaigua,2,8
12285,Lockport,Cohoes,6,9
12286,Lockport,Corning,4,10
12287,Lockport,Cortland,4,11
12288,Lockport,Dunkirk,6,12
12289,Lockport,Elmira,2,13
12290,Lockport,Fulton,2,14
12291,Lockport,Geneva,3,15
12292,Lockport,Glen Cove,4,16
12293,Lockport,Glens Falls,5,17
12294,Lockport,Gloversville,5,18
12295,Lockport,Hornell,5,19
12296,Lockport,Hudson,2,20
12297,Lockport,Ithaca,6,21
12298,Lockport,Jamestown,5,22
12299,Lockport,Johnstown,4,23
12300,Lockport,Kingston,4,24
12301,Lockport,Lackawanna,6,25
12302,Lockport,Little Falls,2,26
12303,Lockport,Lockport,4,27
12304,Lockport,Long Beach,6,28
12305,Lockport,Mechanicville,5,29
12306,Lockport,Middletown,6,30
12307,Lockport,Mount Vernon,3,31
12308,Lockport,New Rochelle,3,32
12309,Lockport,New York City,5,33
12310,Lockport,Newburgh,3,34
12311,Lockport,Niagara Falls,4,35
12312,Lockport,North Tonawanda,4,36
12313,Lockport,Norwich,3,37
12314,Lockport,Ogdensburg,6,38
12315,Lockport,Olean,6,39
12316,Lockport,Oneida,2,40
12317,Lockport,Oneonta,2,41
12318,Lockport,Oswego,6,42
12319,Lockport,Peekskill,6,43
12320,Lockport,Plattsburgh,4,44
12321,Lockport,Port Jervis,2,45
12322,Lockport,Poughkeepsie,4,46
12323,Lockport,Rensselaer,2,47
12324,Lockport,Rochester,5,48
12325,Lockport,Rome,3,49
12326,Lockport,Rye,5,50
12327,Lockport,Salamanca,4,51
12328,Lockport,Saratoga Springs,2,52
12329,Lockport,Schenectady,4,53
12330,Lockport,Sherrill,3,54
12331,Lockport,Syracuse,3,55
12332,Lockport,Tonawanda,6,56
12333,Lockport,Troy,4,57
12334,Lockport,Utica,2,58
12335,Lockport,Watertown,2,59
12336,Lockport,Watervliet,3,60
12337,Lockport,White Plains,2,61
12338,Lockport,Yonkers,2,62
12339,Long Beach,Albany,79,1
12340,Long Beach,Amsterdam,79,2
12341,Long Beach,Auburn,79,3
12342,Long Beach,Batavia,79,4
12343,Long Beach,Beacon,79,5
12344,Long Beach,Binghamton,79,6
12345,Long Beach,Buffalo,79,7
12346,Long Beach,Canandaigua,79,8
12347,Long Beach,Cohoes,79,9
12348,Long Beach,Corning,79,10
12349,Long Beach,Cortland,79,11
12350,Long Beach,Dunkirk,79,12
12351,Long Beach,Elmira,79,13
12352,Long Beach,Fulton,79,14
12353,Long Beach,Geneva,79,15
12354,Long Beach,Glen Cove,79,16
12355,Long Beach,Glens Falls,79,17
12356,Long Beach,Gloversville,79,18
12357,Long Beach,Hornell,79,19
12358,Long Beach,Hudson,79,20
12359,Long Beach,Ithaca,79,21
12360,Long Beach,Jamestown,79,22
12361,Long Beach,Johnstown,79,23
12362,Long Beach,Kingston,79,24
12363,Long Beach,Lackawanna,79,25
12364,Long Beach,Little Falls,79,26
12365,Long Beach,Lockport,79,27
12366,Long Beach,Long Beach,79,28
12367,Long Beach,Mechanicville,79,29
12368,Long Beach,Middletown,79,30
12369,Long Beach,Mount Vernon,79,31
12370,Long Beach,New Rochelle,79,32
12371,Long Beach,New York City,79,33
12372,Long Beach,Newburgh,79,34
12373,Long Beach,Niagara Falls,79,35
12374,Long Beach,North Tonawanda,79,36
12375,Long Beach,Norwich,79,37
12376,Long Beach,Ogdensburg,79,38
12377,Long Beach,Olean,79,39
12378,Long Beach,Oneida,79,40
12379,Long Beach,Oneonta,79,41
12380,Long Beach,Oswego,79,42
12381,Long Beach,Peekskill,79,43
12382,Long Beach,Plattsburgh,79,44
12383,Long Beach,Port Jervis,79,45
12384,Long Beach,Poughkeepsie,79,46
12385,Long Beach,Rensselaer,79,47
12386,Long Beach,Rochester,79,48
12387,Long Beach,Rome,79,49
12388,Long Beach,Rye,79,50
12389,Long Beach,Salamanca,79,51
12390,Long Beach,Saratoga Springs,79,52
12391,Long Beach,Schenectady,79,53
12392,Long Beach,Sherrill,79,54
12393,Long Beach,Syracuse,79,55
12394,Long Beach,Tonawanda,79,56
12395,Long Beach,Troy,79,57
12396,Long Beach,Utica,79,58
12397,Long Beach,Watertown,79,59
12398,Long Beach,Watervliet,79,60
12399,Long Beach,White Plains,79,61
12400,Long Beach,Yonkers,79,62
12401,Mechanicville,Albany,3,1
12402,Mechanicville,Amsterdam,6,2
12403,Mechanicville,Auburn,6,3
12404,Mechanicville,Batavia,2,4
12405,Mechanicville,Beacon,4,5
12406,Mechanicville,Binghamton,6,6
12407,Mechanicville,Buffalo,6,7
12408,Mechanicville,Canandaigua,2,8
12409,Mechanicville,Cohoes,3,9
12410,Mechanicville,Corning,6,10
12411,Mechanicville,Cortland,2,11
12412,Mechanicville,Dunkirk,2,12
12413,Mechanicville,Elmira,3,13
12414,Mechanicville,Fulton,2,14
12415,Mechanicville,Geneva,6,15
12416,Mechanicville,Glen Cove,4,16
12417,Mechanicville,Glens Falls,4,17
12418,Mechanicville,Gloversville,6,18
12419,Mechanicville,Hornell,3,19
12420,Mechanicville,Hudson,4,20
12421,Mechanicville,Ithaca,5,21
12422,Mechanicville,Jamestown,2,22
12423,Mechanicville,Johnstown,3,23
12424,Mechanicville,Kingston,5,24
12425,Mechanicville,Lackawanna,5,25
12426,Mechanicville,Little Falls,4,26
12427,Mechanicville,Lockport,2,27
12428,Mechanicville,Long Beach,5,28
12429,Mechanicville,Mechanicville,6,29
12430,Mechanicville,Middletown,2,30
12431,Mechanicville,Mount Vernon,4,31
12432,Mechanicville,New Rochelle,3,32
12433,Mechanicville,New York City,3,33
12434,Mechanicville,Newburgh,2,34
12435,Mechanicville,Niagara Falls,6,35
12436,Mechanicville,North Tonawanda,2,36
12437,Mechanicville,Norwich,2,37
12438,Mechanicville,Ogdensburg,3,38
12439,Mechanicville,Olean,5,39
12440,Mechanicville,Oneida,3,40
12441,Mechanicville,Oneonta,3,41
12442,Mechanicville,Oswego,6,42
12443,Mechanicville,Peekskill,5,43
12444,Mechanicville,Plattsburgh,3,44
12445,Mechanicville,Port Jervis,3,45
12446,Mechanicville,Poughkeepsie,3,46
12447,Mechanicville,Rensselaer,2,47
12448,Mechanicville,Rochester,3,48
12449,Mechanicville,Rome,3,49
12450,Mechanicville,Rye,3,50
12451,Mechanicville,Salamanca,5,51
12452,Mechanicville,Saratoga Springs,2,52
12453,Mechanicville,Schenectady,3,53
12454,Mechanicville,Sherrill,6,54
12455,Mechanicville,Syracuse,2,55
12456,Mechanicville,Tonawanda,4,56
12457,Mechanicville,Troy,4,57
12458,Mechanicville,Utica,6,58
12459,Mechanicville,Watertown,3,59
12460,Mechanicville,Watervliet,2,60
12461,Mechanicville,White Plains,3,61
12462,Mechanicville,Yonkers,3,62
12463,Middletown,Albany,6,1
12464,Middletown,Amsterdam,6,2
12465,Middletown,Auburn,2,3
12466,Middletown,Batavia,3,4
12467,Middletown,Beacon,6,5
12468,Middletown,Binghamton,5,6
12469,Middletown,Buffalo,3,7
12470,Middletown,Canandaigua,3,8
12471,Middletown,Cohoes,3,9
12472,Middletown,Corning,2,10
12473,Middletown,Cortland,2,11
12474,Middletown,Dunkirk,3,12
12475,Middletown,Elmira,6,13
12476,Middletown,Fulton,6,14
12477,Middletown,Geneva,2,15
12478,Middletown,Glen Cove,3,16
12479,Middletown,Glens Falls,6,17
12480,Middletown,Gloversville,4,18
12481,Middletown,Hornell,2,19
12482,Middletown,Hudson,6,20
12483,Middletown,Ithaca,4,21
12484,Middletown,Jamestown,5,22
12485,Middletown,Johnstown,4,23
12486,Middletown,Kingston,2,24
12487,Middletown,Lackawanna,2,25
12488,Middletown,Little Falls,2,26
12489,Middletown,Lockport,2,27
12490,Middletown,Long Beach,3,28
12491,Middletown,Mechanicville,5,29
12492,Middletown,Middletown,5,30
12493,Middletown,Mount Vernon,3,31
12494,Middletown,New Rochelle,5,32
12495,Middletown,New York City,5,33
12496,Middletown,Newburgh,6,34
12497,Middletown,Niagara Falls,3,35
12498,Middletown,North Tonawanda,2,36
12499,Middletown,Norwich,6,37
12500,Middletown,Ogdensburg,4,38
